LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageArea,PoolArea,OverallQual,OverallCond,MSZoning,Street,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,GarageType,SaleCondition,SalePrice
1577,2019,2014,1494.0,1799,3,2,0,2,508.0,0,3,7,FV,Pave,Gilbert,1Fam,1Story,TA,TA,Attchd,Normal,286987
41845,1944,1970,86.0,4379,3,0,5,5,1260.0,0,2,5,RL,Pave,Edwards,1Fam,2Story,Ex,Gd,Detchd,Normal,461194
22111,2005,1962,1711.0,2035,3,0,3,3,15.0,0,9,8,RL,Pave,Edwards,2FmCon,2Story,TA,TA,Attchd,Abnorml,346774
18484,1946,2006,2230.0,577,0,2,5,5,996.0,0,1,9,RL,Pave,NAmes,1Fam,1Story,Ex,TA,BuiltIn,Normal,152784
15560,2022,1998,2415.0,3331,1,0,1,9,1469.0,0,7,7,FV,Pave,NWAmes,1Fam,2Story,Gd,Gd,Detchd,Normal,493114
18949,1912,2003,128.0,3910,3,1,2,6,955.0,0,4,9,RM,Pave,OldTown,Duplx,2Story,TA,TA,Attchd,Normal,432103
20020,2018,1959,1269.0,3221,0,2,3,2,,0,2,1,RL,Pave,Somerst,Duplx,SLvl,Ex,TA,Attchd,Partial,387248
44803,1921,2002,1601.0,4127,0,0,3,8,1130.0,0,2,9,RL,Pave,SawyerW,1Fam,1Story,Fa,Fa,BuiltIn,Normal,489156
11010,2017,1993,669.0,2032,0,1,7,2,1412.0,0,8,3,RL,Pave,NAmes,1Fam,2Story,TA,TA,Detchd,Normal,342385
30787,1920,1996,148.0,737,1,1,5,10,262.0,0,7,6,RL,Pave,Sawyer,1Fam,1Story,TA,TA,Attchd,Normal,204923
29673,1985,2002,984.0,2496,0,0,0,4,1088.0,0,7,8,RL,Pave,OldTown,1Fam,2Story,TA,Ex,Attchd,Normal,384552
41211,1991,1995,851.0,3927,1,1,1,13,264.0,0,5,3,RL,Pave,NAmes,1Fam,2Story,TA,TA,BuiltIn,Normal,471362
13454,1908,1962,1456.0,777,2,2,7,4,1361.0,0,10,4,RL,Pave,SawyerW,1Fam,1Story,Gd,Gd,Attchd,Normal,295707
9304,1925,1986,627.0,3589,0,0,7,7,1324.0,0,8,7,RM,Pave,Gilbert,TwnhsE,1.5Fin,TA,Ex,Attchd,Normal,417393
8065,1908,1973,1492.0,1023,3,1,7,11,377.0,0,2,7,RL,Pave,NAmes,1Fam,1Story,Gd,TA,BuiltIn,Normal,184709
7484,1914,1951,2493.0,4775,0,1,5,7,1198.0,0,2,4,RL,Pave,OldTown,Duplx,2Story,TA,TA,Attchd,Normal,508273
23026,1909,1963,2044.0,4718,2,0,3,12,962.0,0,5,9,RL,Pave,Somerst,TwnhsE,1Story,TA,Gd,Attchd,AdjLand,530618
38938,1987,1959,883.0,3622,2,0,2,12,1175.0,0,1,3,C,Pave,Edwards,1Fam,2Story,TA,TA,Attchd,Normal,427548
20074,2021,1984,2341.0,2297,0,0,3,7,475.0,0,6,8,RL,Pave,NridgHt,1Fam,1Story,Ex,Gd,BuiltIn,Normal,400620
10684,2020,1974,1788.0,2631,2,0,4,2,1289.0,0,4,8,FV,Pave,Gilbert,1Fam,1.5Fin,Gd,Gd,Attchd,Normal,359096
20596,1941,1952,249.0,1315,1,2,2,6,328.0,0,6,4,RL,Pave,OldTown,1Fam,1.5Fin,TA,Gd,Detchd,Normal,215845
3692,1971,1966,2925.0,3194,1,0,7,13,1186.0,0,7,7,FV,Pave,Sawyer,1Fam,1.5Fin,Gd,Gd,BuiltIn,Normal,460684
35516,1923,1961,947.0,942,0,2,2,7,437.0,0,3,4,FV,Pave,Sawyer,1Fam,1Story,TA,Gd,Attchd,Normal,173879
12746,1979,2003,974.0,3640,1,2,3,9,1366.0,0,8,1,RL,Pave,CollgCr,1Fam,2Story,TA,TA,BuiltIn,Partial,485718
47058,1948,1973,1325.0,642,1,0,0,2,1390.0,0,7,1,FV,Pave,NridgHt,1Fam,1Story,Gd,Gd,Attchd,Normal,247028
19881,1925,1978,2836.0,4787,3,2,7,6,1488.0,0,1,1,RL,Pave,NAmes,1Fam,1.5Fin,Gd,Ex,Detchd,Normal,562283
37955,1990,1992,983.0,1910,0,0,2,4,1222.0,0,6,2,RL,Pave,CollgCr,1Fam,2Story,TA,TA,Attchd,Normal,356555
28227,1936,1974,888.0,4973,2,0,4,3,15.0,617,7,6,RL,Pave,Sawyer,1Fam,2Story,TA,TA,Detchd,Normal,585323
5518,1967,2009,2937.0,1034,0,1,5,12,1319.0,0,4,5,RL,Pave,NAmes,1Fam,2Story,Gd,Gd,Attchd,Partial,255479
12802,1949,2014,2117.0,2216,1,0,0,9,867.0,0,2,2,RM,Pave,CollgCr,TwnhsE,1Story,Gd,Gd,,Normal,282002
3470,1923,1977,2672.0,3864,3,1,0,8,510.0,129,10,8,RM,Pave,NAmes,1Fam,2Story,Gd,Gd,BuiltIn,Partial,552242
42657,1918,1965,874.0,1532,0,2,0,11,983.0,0,9,9,RL,Pave,Somerst,1Fam,1Story,Gd,TA,Attchd,Normal,332785
28702,1999,1996,1326.0,3842,0,1,2,8,1262.0,0,7,7,RL,Pave,NridgHt,1Fam,SFoyer,TA,TA,BuiltIn,Normal,518626
32610,1959,2007,470.0,1910,1,2,0,6,580.0,0,1,9,RL,Pave,Gilbert,1Fam,1.5Fin,TA,TA,Attchd,AdjLand,260050
19086,1938,1976,1987.0,1672,1,0,3,13,1324.0,0,8,4,RM,Pave,Gilbert,1Fam,2Story,TA,Ex,Attchd,Normal,344715
26019,1973,2002,90.0,1388,0,2,0,10,5.0,0,3,7,RL,Pave,Gilbert,1Fam,SLvl,TA,TA,BuiltIn,Normal,175205
32773,1988,1991,529.0,3838,1,2,4,6,1243.0,0,4,5,FV,Pave,Sawyer,1Fam,1Story,Gd,Gd,Attchd,Normal,458073
23451,1917,2008,660.0,2141,1,0,7,3,1018.0,0,5,5,RL,Pave,Somerst,1Fam,SLvl,TA,Gd,BuiltIn,Normal,298187
16874,1918,1996,738.0,971,1,2,7,4,1476.0,0,1,3,RL,Pave,SawyerW,TwnhsE,1Story,TA,Gd,Attchd,Normal,184193
7288,1935,1983,2773.0,3440,1,0,1,5,1456.0,0,6,9,FV,Pave,NridgHt,1Fam,2Story,TA,TA,Attchd,Normal,496895
6908,1973,1986,871.0,1046,1,1,4,6,806.0,0,10,5,RL,Pave,OldTown,1Fam,2Story,TA,TA,Detchd,Normal,298710
26553,1996,1955,1686.0,4097,3,0,2,4,1409.0,0,6,6,RL,Pave,NWAmes,1Fam,1Story,TA,TA,Attchd,Normal,557915
10946,1954,1956,191.0,3325,1,0,0,13,618.0,0,2,3,RL,Pave,SawyerW,Twnhs,1Story,TA,TA,Attchd,Partial,346675
2422,2013,1974,1986.0,4223,2,2,0,8,1318.0,0,10,7,RL,Pave,OldTown,1Fam,1Story,Ex,Gd,Detchd,Normal,610057
34687,1968,1982,2185.0,863,0,1,3,6,,0,6,9,RH,Pave,Gilbert,Duplx,SFoyer,TA,Gd,Attchd,Normal,238193
12289,1946,2004,,2666,3,0,5,6,404.0,0,8,9,RL,Pave,OldTown,1Fam,1Story,TA,TA,Attchd,Normal,377103
33684,1948,2007,1008.0,3809,3,1,0,7,996.0,270,6,5,RL,Pave,NAmes,1Fam,2Story,Fa,TA,BuiltIn,Normal,487829
2620,1998,1956,2550.0,1045,1,1,6,8,593.0,0,4,7,RL,Pave,NAmes,1Fam,2Story,TA,TA,BuiltIn,Normal,255046
45528,2007,2006,202.0,3740,0,2,4,11,565.0,0,4,3,RL,Pave,OldTown,1Fam,1Story,TA,Gd,Attchd,Normal,422749
33654,1997,1961,572.0,2436,2,0,2,11,751.0,0,9,6,RM,Pave,Edwards,1Fam,1Story,TA,TA,Attchd,Normal,408114
18834,1932,1965,191.0,1462,1,2,7,9,11.0,0,6,8,FV,Pave,CollgCr,Duplx,2Story,TA,Gd,Detchd,Normal,212462
3836,2018,1992,2052.0,3505,0,0,1,10,1232.0,0,8,8,FV,Pave,NWAmes,1Fam,1Story,Fa,TA,Attchd,Normal,518920
39641,1920,1956,1913.0,4306,1,1,0,12,164.0,0,8,2,RL,Pave,Sawyer,1Fam,2Story,TA,Gd,Attchd,Normal,534150
3743,1980,2000,1716.0,1382,1,0,1,5,877.0,0,7,6,RL,Pave,OldTown,1Fam,1Story,TA,Fa,None,Normal,299901
20529,1921,2022,310.0,4340,1,0,0,6,1317.0,0,3,7,RL,Pave,NridgHt,1Fam,1Story,Ex,Gd,Attchd,Normal,444561
33765,1947,1981,2596.0,1370,1,1,2,6,77.0,0,10,7,RM,Pave,Edwards,1Fam,2Story,TA,TA,Attchd,Normal,348022
38880,1936,1957,2103.0,3485,1,1,5,9,1457.0,0,1,3,RL,Pave,Somerst,1Fam,1Story,TA,TA,BuiltIn,Normal,428424
48214,1914,2021,442.0,1365,1,0,4,10,613.0,0,5,9,RL,Pave,Edwards,1Fam,SLvl,TA,Gd,Detchd,Normal,223614
45372,1934,1994,1260.0,4809,1,2,7,8,868.0,0,10,2,FV,Pave,NWAmes,1Fam,1.5Fin,Gd,Ex,BuiltIn,Normal,602296
47697,1991,2008,869.0,3703,2,0,2,6,811.0,0,10,3,RL,Pave,NridgHt,1Fam,1Story,TA,TA,Attchd,AdjLand,538879
25210,1970,1953,584.0,3397,3,1,1,4,1100.0,0,2,2,RL,Pave,Edwards,Duplx,1Story,Gd,Gd,Attchd,Normal,409238
30986,1931,2016,1594.0,2744,2,2,0,2,1071.0,0,10,9,RL,Pave,Sawyer,1Fam,1Story,TA,Gd,BuiltIn,Normal,459598
7871,1910,1978,2799.0,518,1,1,1,12,766.0,0,2,4,RL,Pave,CollgCr,Duplx,1Story,Gd,Fa,Attchd,Normal,174718
7859,1909,1978,1537.0,1141,1,1,4,10,81.0,0,7,2,RL,Pave,NridgHt,1Fam,2Story,TA,TA,Detchd,Normal,246151
42131,1972,1977,359.0,3583,2,2,6,6,208.0,0,3,3,RL,Pave,NAmes,1Fam,1.5Fin,Gd,Gd,Attchd,Normal,415087
37496,1977,1993,1723.0,829,2,1,7,10,1468.0,0,8,4,RL,Pave,Sawyer,1Fam,1Story,Ex,TA,Detchd,Partial,318342
21603,1976,1953,2866.0,1365,3,1,2,11,521.0,0,9,6,RL,Pave,Gilbert,1Fam,1Story,TA,TA,Attchd,Normal,353269
15882,1956,1958,2077.0,1273,2,1,1,13,1052.0,0,8,5,RM,Pave,Somerst,Duplx,1Story,Gd,TA,Attchd,Normal,306195
20255,1924,1954,1802.0,4987,3,1,1,5,1327.0,0,6,3,RL,Pave,NWAmes,1Fam,1Story,TA,TA,,Normal,588988
37159,1901,2005,2011.0,2854,1,1,4,6,993.0,625,5,8,RM,Pave,NWAmes,2FmCon,2Story,Fa,TA,Detchd,Normal,424569
5256,1963,1999,2155.0,3838,0,1,6,5,464.0,607,3,8,RL,Pave,OldTown,1Fam,2Story,Fa,Gd,Attchd,Normal,436588
22109,1934,1964,843.0,4018,0,1,0,3,1469.0,0,3,7,RL,Pave,NWAmes,1Fam,1Story,Gd,TA,,Normal,475736
17978,1906,1981,1625.0,3442,0,1,6,13,627.0,0,7,3,FV,Pave,NWAmes,Duplx,1Story,TA,Ex,Attchd,Partial,427781
36942,1984,1977,2764.0,3067,0,1,1,2,780.0,0,5,1,RL,Pave,CollgCr,1Fam,SLvl,Gd,Ex,Attchd,Normal,437648
41166,1917,1971,890.0,2174,1,0,4,9,1451.0,0,6,5,RL,Pave,Somerst,1Fam,1Story,Fa,TA,Detchd,Normal,344272
11647,1966,1966,1991.0,3183,0,0,0,5,558.0,0,6,1,FV,Pave,CollgCr,1Fam,1.5Fin,TA,Ex,Attchd,Abnorml,417395
35061,1941,2008,1982.0,3880,2,1,6,6,1382.0,258,9,6,RL,Pave,NAmes,TwnhsE,1Story,Ex,TA,Attchd,Normal,543635
36384,2017,2020,959.0,1239,2,0,7,7,959.0,0,1,7,RL,Pave,NridgHt,1Fam,1.5Fin,TA,TA,Attchd,Normal,215924
7279,1938,2006,1468.0,2045,0,2,6,9,90.0,0,8,5,RL,Pave,Edwards,1Fam,2Story,Gd,Gd,Detchd,Abnorml,321559
13798,1940,1975,2940.0,2759,2,0,7,12,1076.0,0,10,4,RM,Pave,Somerst,1Fam,1Story,TA,Ex,BuiltIn,AdjLand,497222
15653,2012,1974,1461.0,1635,3,1,6,9,859.0,0,5,2,FV,Pave,Edwards,1Fam,1.5Fin,TA,TA,Attchd,Normal,355196
45379,1974,1959,731.0,1373,1,1,5,8,1227.0,0,6,5,RL,Pave,Gilbert,Duplx,2Story,TA,Fa,Attchd,Normal,283308
12289,2002,1994,605.0,2800,0,0,0,5,,0,6,9,RL,Pave,CollgCr,Duplx,1Story,TA,TA,Attchd,Normal,359229
45665,1923,1960,2504.0,1251,0,1,6,7,155.0,0,1,4,RL,Pave,Sawyer,1Fam,1Story,Fa,TA,Detchd,Normal,197494
14499,1959,2002,614.0,1353,1,2,5,5,,0,3,2,RL,Pave,Edwards,1Fam,2Story,Fa,Gd,Attchd,Normal,209455
2314,1945,2021,2745.0,4232,2,2,2,8,1380.0,0,6,6,RL,Pave,Sawyer,1Fam,2Story,TA,Ex,Detchd,Abnorml,563466
12041,1918,2017,2004.0,2783,1,1,4,13,824.0,0,9,8,RL,Pave,OldTown,1Fam,2Story,TA,TA,Attchd,Normal,411726
26438,1967,1977,1719.0,1829,1,2,6,13,801.0,0,6,2,RL,Pave,Somerst,1Fam,2Story,TA,Gd,BuiltIn,Normal,313111
3943,1989,2014,673.0,977,2,2,7,12,982.0,0,6,9,RL,Pave,OldTown,1Fam,2Story,TA,TA,Attchd,Normal,255404
11957,2001,1998,1270.0,3226,1,0,0,2,1081.0,0,1,7,FV,Pave,NridgHt,1Fam,2Story,Ex,Gd,BuiltIn,Partial,384286
11880,1941,1996,2590.0,3591,2,2,7,6,1277.0,0,9,2,RL,Grvl,OldTown,1Fam,2Story,Gd,TA,Attchd,Normal,543955
9283,1931,2001,1587.0,4730,2,0,5,11,1203.0,0,4,5,RL,Pave,Sawyer,1Fam,1Story,Gd,TA,Attchd,Partial,518864
45741,1938,2003,2904.0,1769,1,1,5,13,492.0,0,2,5,RL,Pave,NWAmes,1Fam,SLvl,TA,TA,Detchd,Partial,266984
18868,2008,2009,1611.0,4681,3,0,2,11,668.0,0,1,7,FV,Pave,CollgCr,TwnhsE,1Story,Gd,TA,Detchd,Partial,499504
16828,2009,2006,896.0,3103,2,1,7,5,1058.0,0,3,5,RM,Pave,OldTown,1Fam,1Story,TA,Fa,Attchd,Partial,405810
27715,1935,1996,1462.0,1969,1,1,3,12,74.0,0,3,6,RM,Pave,NridgHt,1Fam,2Story,TA,Fa,None,Partial,296313
35095,2003,1980,277.0,877,2,1,4,8,943.0,654,5,9,RL,Pave,Somerst,1Fam,1Story,TA,Fa,Attchd,Normal,223380
28806,2000,1995,551.0,2180,3,1,7,10,1312.0,0,1,3,C,Pave,SawyerW,1Fam,1Story,TA,TA,Attchd,Normal,342075
21415,1996,1975,1636.0,741,3,1,3,6,370.0,0,7,3,RL,Pave,NridgHt,1Fam,1Story,Ex,TA,Attchd,Normal,271234
41415,1935,1954,2158.0,1419,0,0,0,5,586.0,0,1,8,RL,Pave,CollgCr,1Fam,2Story,TA,TA,Attchd,Normal,207362
38719,1902,2001,2432.0,569,2,1,4,10,328.0,0,4,6,RL,Pave,Edwards,1Fam,SFoyer,Fa,Gd,Detchd,Normal,203330
16843,1972,2003,760.0,4424,2,2,7,6,589.0,0,6,3,C,Pave,NAmes,1Fam,2Story,TA,Gd,Attchd,Normal,521571
47903,1907,1982,2741.0,2586,1,2,2,10,776.0,0,1,2,RM,Pave,Somerst,Duplx,2Story,TA,Ex,Attchd,Normal,308354
40227,1996,1999,1449.0,2507,2,1,0,9,303.0,0,7,2,FV,Pave,Sawyer,1Fam,1Story,Gd,Gd,Attchd,Partial,404455
1626,2022,1987,404.0,1300,0,2,4,5,578.0,0,10,2,FV,Pave,NAmes,TwnhsE,1Story,TA,Gd,Attchd,Normal,306443
29132,1969,1976,1358.0,3279,3,0,7,12,220.0,0,7,5,RL,Pave,NridgHt,1Fam,1Story,Gd,Gd,BuiltIn,Normal,452119
43063,1940,1964,1232.0,1255,3,0,7,12,978.0,0,3,5,RL,Pave,NridgHt,1Fam,1Story,TA,Fa,BuiltIn,Normal,253145
45909,2002,2010,21.0,2495,0,1,4,8,,0,4,1,RL,Pave,NridgHt,1Fam,1Story,Gd,TA,Attchd,Normal,334695
22030,1967,1970,677.0,1821,2,1,3,6,1478.0,0,6,2,FV,Pave,NAmes,1Fam,1Story,TA,Ex,Attchd,Normal,322590
41464,1912,1995,2658.0,2830,2,1,0,11,374.0,0,7,2,RL,Pave,OldTown,1Fam,1Story,Gd,Gd,BuiltIn,Abnorml,410762
45827,1948,2018,2028.0,609,0,2,2,5,1243.0,0,4,4,FV,Pave,CollgCr,1Fam,2Story,TA,TA,Attchd,Normal,211710
4868,1959,1955,1231.0,1516,1,2,2,6,1277.0,0,10,7,RL,Pave,Somerst,1Fam,1.5Fin,Gd,TA,Attchd,Normal,332250
5297,1901,1987,2055.0,4365,3,0,0,6,187.0,0,9,3,RL,Pave,CollgCr,1Fam,SLvl,TA,Fa,Attchd,Normal,542835
49382,1959,2011,2749.0,524,0,2,0,12,1214.0,0,9,5,RL,Pave,Somerst,1Fam,2Story,TA,Fa,Attchd,Normal,289103
15218,1904,2011,1808.0,3338,0,0,5,10,1412.0,0,9,9,RL,Pave,Somerst,1Fam,1Story,Gd,Fa,BuiltIn,Normal,458372
36060,1943,1995,528.0,1237,2,2,1,13,1238.0,0,10,5,FV,Pave,Edwards,1Fam,2Story,Gd,Gd,Attchd,Normal,327626
12553,1926,1962,2037.0,679,3,0,7,10,1398.0,0,6,9,RL,Pave,NridgHt,1Fam,1Story,TA,Gd,None,Partial,262820
23616,1931,1952,2649.0,731,2,1,3,7,1109.0,0,2,1,RL,Pave,SawyerW,1Fam,2Story,Gd,TA,Attchd,Normal,210994
37744,1920,1955,1676.0,2417,0,2,0,5,473.0,614,2,9,RL,Pave,Gilbert,1Fam,2Story,TA,Gd,Attchd,Normal,305916
37685,1907,1957,656.0,842,1,0,0,3,843.0,0,4,5,RL,Pave,CollgCr,1Fam,2Story,TA,TA,None,Partial,179195
3145,2001,1993,165.0,3123,3,2,1,4,530.0,0,9,8,RL,Pave,Edwards,1Fam,SFoyer,Gd,TA,,Partial,434683
49023,1971,1982,848.0,954,0,1,1,3,1070.0,0,3,5,RL,Pave,NridgHt,1Fam,2Story,Gd,TA,Detchd,Normal,226057
20756,1949,1999,495.0,4884,0,0,4,6,1088.0,0,6,6,FV,Pave,NWAmes,1Fam,2Story,TA,Gd,Attchd,Normal,523756
37340,1966,1960,589.0,2776,1,2,6,7,962.0,0,2,8,RL,Pave,NWAmes,1Fam,1Story,Gd,TA,,Normal,318548
36122,2017,1977,428.0,1095,0,2,2,12,474.0,0,1,2,RL,Pave,OldTown,1Fam,SLvl,Gd,TA,Attchd,Normal,175503
38930,1943,2019,2821.0,4374,0,1,3,6,1169.0,0,5,3,RL,Pave,NAmes,Duplx,1Story,Ex,Fa,Attchd,Normal,527428
40782,1957,1990,162.0,4997,3,1,4,3,945.0,0,8,9,RL,Pave,NWAmes,1Fam,SLvl,Gd,Gd,Detchd,Normal,585489
4208,1902,1965,2413.0,3169,3,0,0,13,1405.0,0,10,5,RL,Pave,Sawyer,1Fam,1Story,Gd,Fa,Detchd,Normal,498489
13194,1985,2017,1262.0,2635,3,2,7,6,1089.0,0,10,5,RL,Pave,NridgHt,1Fam,1Story,Fa,TA,,Normal,414161
11024,1969,1997,71.0,4464,2,2,1,10,516.0,0,2,9,RL,Pave,Gilbert,1Fam,1.5Fin,TA,TA,Detchd,Normal,448546
33380,1901,2005,654.0,2065,1,1,5,5,1116.0,0,10,3,RM,Pave,SawyerW,1Fam,1Story,TA,TA,Attchd,Partial,357279
40724,1986,2013,,808,3,1,2,13,425.0,0,9,4,RL,Pave,NridgHt,1Fam,1.5Fin,Ex,TA,Attchd,Normal,279980
38480,1943,2008,1776.0,842,2,0,4,11,1491.0,589,8,7,RM,Pave,NWAmes,2FmCon,1Story,Gd,Gd,Detchd,Normal,303862
33909,1901,2011,2462.0,935,2,2,5,3,1117.0,0,3,2,FV,Pave,Gilbert,1Fam,1.5Fin,TA,Gd,Attchd,Normal,250148
14724,2001,1960,1268.0,676,1,2,2,4,132.0,0,1,8,RL,Pave,SawyerW,1Fam,2Story,TA,TA,Attchd,Normal,165252
42238,1980,1967,1015.0,638,1,0,6,4,1457.0,0,4,5,RL,Pave,OldTown,1Fam,2Story,Gd,TA,Attchd,Normal,219268
26650,1934,1968,2722.0,693,0,0,6,10,1364.0,0,8,1,RL,Pave,OldTown,TwnhsE,1Story,TA,Gd,Attchd,Normal,283922
35893,1997,2004,1083.0,3757,2,1,5,5,313.0,0,3,3,RL,Pave,Edwards,1Fam,1Story,TA,TA,None,Normal,412468
44582,1986,1975,5.0,3735,3,1,1,2,590.0,0,10,9,C,Pave,SawyerW,1Fam,1.5Fin,TA,Gd,Attchd,Normal,527309
9473,1929,1955,981.0,1442,1,0,4,2,1235.0,0,2,5,RM,Pave,SawyerW,1Fam,1Story,Ex,Gd,Attchd,Normal,220186
10077,2015,1953,2617.0,4379,2,0,4,8,1008.0,608,7,8,RL,Pave,Sawyer,1Fam,1Story,TA,TA,Detchd,Normal,570437
9570,1907,1978,406.0,3613,3,2,6,8,158.0,0,4,1,RL,Pave,SawyerW,1Fam,2Story,TA,Gd,Attchd,Normal,393910
10166,1921,2008,1953.0,3462,2,0,2,3,1291.0,0,6,7,RL,Pave,NWAmes,TwnhsE,1Story,Fa,Ex,BuiltIn,Normal,431201
37868,1943,1966,2073.0,1453,1,0,5,10,660.0,0,5,7,RL,Pave,Sawyer,1Fam,1Story,TA,Gd,Attchd,Normal,281259
8283,1957,1992,985.0,1802,0,2,1,10,747.0,0,2,8,RM,Pave,SawyerW,1Fam,1Story,Gd,TA,BuiltIn,Normal,250061
47494,1935,2015,389.0,3881,2,0,0,6,1497.0,0,10,3,RL,Pave,CollgCr,TwnhsE,1Story,TA,Ex,,Normal,528796
43414,1968,1983,709.0,3380,3,1,4,4,800.0,664,2,1,RL,Pave,Edwards,1Fam,1.5Fin,TA,Gd,Attchd,Normal,391463
6471,1976,1957,2618.0,2687,1,1,7,4,409.0,0,9,9,RM,Pave,Edwards,1Fam,1Story,TA,Gd,Attchd,Normal,428473
14990,1992,1962,1471.0,1045,0,2,0,13,1497.0,0,10,1,RL,Pave,CollgCr,1Fam,SFoyer,TA,Ex,Attchd,Normal,290231
47219,1930,1957,753.0,2427,3,0,1,4,1379.0,0,2,6,RL,Pave,Sawyer,1Fam,1Story,Fa,Gd,BuiltIn,Normal,345696
46580,1946,2014,2193.0,4652,3,1,6,7,679.0,0,8,9,RL,Pave,OldTown,1Fam,1Story,Ex,Gd,Attchd,Normal,602601
3490,2020,1992,1411.0,504,3,1,7,5,1216.0,0,8,2,RL,Pave,CollgCr,TwnhsE,2Story,Gd,Gd,Detchd,Partial,265735
6799,1954,1988,2832.0,3981,2,1,4,9,1294.0,0,1,4,RM,Pave,NridgHt,1Fam,1Story,TA,TA,Attchd,Normal,471669
47265,1979,2008,1272.0,3753,1,1,4,12,113.0,0,1,2,FV,Pave,NAmes,1Fam,2Story,Gd,Gd,BuiltIn,Normal,402973
21456,2005,1993,525.0,1862,3,0,5,12,896.0,0,4,4,RL,Grvl,Gilbert,1Fam,1.5Fin,Ex,Gd,Detchd,Partial,312994
23859,1961,1958,1485.0,2320,2,0,7,12,,0,2,2,FV,Pave,OldTown,1Fam,1Story,TA,Gd,Attchd,Normal,324513
47740,1929,1986,,3163,1,0,0,6,64.0,0,1,1,RL,Pave,OldTown,1Fam,2Story,TA,Gd,Attchd,Normal,338605
38648,2020,1985,2950.0,3438,1,0,6,2,683.0,0,9,3,RM,Pave,Somerst,1Fam,1Story,Gd,TA,Detchd,Normal,549236
30234,1954,1977,2431.0,1773,2,1,5,10,1295.0,0,3,8,FV,Pave,OldTown,1Fam,1Story,TA,Gd,Attchd,Normal,332260
6257,1915,1991,555.0,3826,2,2,3,2,1385.0,0,1,5,RL,Pave,Edwards,1Fam,1Story,Ex,Gd,Attchd,Normal,400216
20597,1911,1992,2934.0,4159,3,2,0,7,145.0,0,2,4,C,Pave,OldTown,1Fam,SLvl,Gd,Gd,Detchd,Normal,488147
11895,1916,1991,18.0,3445,1,1,0,2,942.0,0,8,5,RL,Pave,NridgHt,1Fam,1Story,Gd,TA,None,Normal,419513
17741,1915,2015,574.0,3518,0,1,3,4,1232.0,0,5,6,RL,Pave,OldTown,1Fam,1.5Fin,Ex,Ex,BuiltIn,Normal,422791
39856,1911,2004,2798.0,1631,2,2,1,11,1309.0,0,7,6,RM,Pave,SawyerW,1Fam,2Story,TA,TA,Attchd,Normal,384036
29196,1907,2021,1003.0,3136,1,2,7,6,1033.0,0,6,5,FV,Pave,Edwards,1Fam,1Story,TA,Gd,Attchd,Normal,412377
6444,1983,1997,2466.0,3529,1,1,7,11,738.0,0,1,6,FV,Pave,CollgCr,1Fam,1Story,TA,Ex,None,Abnorml,403012
47663,1902,1971,2466.0,3519,3,1,1,8,185.0,0,6,9,RM,Pave,CollgCr,1Fam,1.5Fin,Gd,TA,Attchd,Normal,467189
21316,1915,1976,1938.0,4877,0,0,4,11,1487.0,0,7,5,RL,Pave,NWAmes,1Fam,2Story,TA,TA,Attchd,Abnorml,600960
38511,1929,2016,1939.0,3659,3,0,2,9,1157.0,0,4,6,RL,Pave,NAmes,1Fam,1Story,Gd,TA,BuiltIn,Normal,453396
26417,2008,1962,1635.0,753,0,2,5,13,834.0,0,8,4,RH,Pave,NAmes,1Fam,1.5Fin,Gd,Gd,Attchd,Normal,261864
32695,1922,1994,1698.0,828,0,1,2,10,808.0,0,8,3,RL,Pave,SawyerW,1Fam,1Story,TA,TA,Attchd,Normal,246733
23066,1991,1959,2169.0,3091,2,2,4,7,170.0,0,7,6,RM,Pave,NAmes,1Fam,SLvl,TA,Gd,Detchd,Partial,432459
11416,2014,1958,431.0,3330,1,0,7,12,212.0,0,2,5,RL,Pave,OldTown,1Fam,1.5Fin,Ex,TA,Attchd,Normal,368536
22306,2003,2003,2091.0,3544,1,0,2,10,26.0,0,6,4,RM,Pave,CollgCr,1Fam,2Story,Gd,TA,Attchd,Normal,464280
11484,2017,1976,1895.0,1920,1,2,0,9,1013.0,0,6,5,RL,Pave,OldTown,1Fam,1.5Fin,Fa,Ex,Attchd,Normal,341541
3259,1904,1983,1943.0,3901,0,0,0,10,1091.0,0,7,7,RH,Pave,Somerst,1Fam,2Story,TA,TA,Attchd,Normal,489297
43449,1983,1950,1340.0,3392,1,1,3,11,789.0,0,6,1,RL,Pave,NWAmes,1Fam,2Story,Fa,TA,None,Normal,452778
28338,2003,1981,2428.0,1154,2,2,3,5,407.0,0,2,1,FV,Pave,CollgCr,1Fam,2Story,Fa,Gd,Attchd,Normal,236946
3982,2019,2020,144.0,1259,0,1,4,10,1132.0,0,8,1,RL,Pave,NAmes,1Fam,1Story,TA,TA,Attchd,Abnorml,261277
25942,2007,2016,2410.0,2298,0,1,4,8,73.0,0,4,2,RL,Pave,Gilbert,1Fam,2Story,Gd,TA,Attchd,Abnorml,345891
35219,1964,1969,1073.0,3471,0,0,6,6,577.0,0,9,9,RM,Pave,OldTown,1Fam,1Story,TA,Gd,Detchd,Partial,480709
